name,username,party,text,datetime,n_comments,n_retweets,n_quotes,n_hearts
M.T. Greene,RepMTG,Republican,"This afternoon, I met with the newly appointed Atlanta VA Director, Kai Mentzer, to discuss the issues that veterans in my district brought to me.

Our veterans deserve world-class care and zero red tape. They fought for us—now it’s our turn to fight for them.",1729589580,613,259,34,"1,873"
M.T. Greene,RepMTG,Republican,"We impeached Mayorkas but the Senate refused to even hold a trial.

The Biden/Harris administration and the Democrats are completely rogue with no accountability.

Accountability was lost when the clean CR was passed.

I pray the American people hold them accountable in 2 weeks.",1729587480,486,977,25,"3,086"
M.T. Greene,RepMTG,Republican,"We must secure America’s border!

#FinishTheWall",1729557780,566,253,27,"2,239"
M.T. Greene,RepMTG,Republican,"Cancer rates are at an all time high.

In 2024, the US is expected to see over 611,000 cancer deaths, which is more than 1,600 deaths each day.

There are many factors involved, everything from bad food to low Vitamin D.

But I believe we must investigate the Covid vaccines.",1729524120,"1,603","1,624",183,"8,238"
M.T. Greene,RepMTG,Republican,"If the cartels are giving orders to their members to shoot U.S. Border Patrol agents then the U.S. military should be sent to the border to defend our border patrol and the states from enemy combatants!

They should be there anyways!!",1729489500,475,"1,155",41,"2,958"
M.T. Greene,RepMTG,Republican,"There are only TWO genders: Male & Female.

Trust the science!",1729462500,"1,278",787,82,"8,544"
M.T. Greene,RepMTG,Republican,"Our southern border is WIDE OPEN. 

Millions of illegal aliens, fentanyl pouring in, and criminals crossing every day.

This isn’t just a crisis—it’s a complete intentional FAILURE by Border Czar Kamala Harris.

She says it needs to be fixed. Why hasn’t Kamala fixed it after Biden put her in charge?",1729428840,769,934,46,"4,337"
M.T. Greene,RepMTG,Republican,"Children are being taken from loving parents, pressured into irreversible drugs and surgeries, and told to reject their own identity.

This is an attack on our kids, families, and faith.

I introduced the Protect Children’s Innocence Act to put a stop to this evil!",1729286760,484,361,29,"1,703"
M.T. Greene,RepMTG,Republican,"To be clear.

fec.gov/help-candidates-and-…",1729275480,246,657,45,"3,865"
M.T. Greene,RepMTG,Republican,"Hello @UKLabour.

You are breaking @FEC laws.

Foreign nationals are not allowed to be involved in anyway in U.S. elections.

Please go back to the UK and fix your own mass immigration problems that are ruining your country.

See next post for FEC laws.👇",1729193100,"4,682","16,154","1,192","60,564"
M.T. Greene,RepMTG,Republican,"THIS is why the American people hate the government so much. 

Americans can hardly get a measly $750 bucks after Hurricane Helene and this America LAST globalist is writing another check to Ukraine for $425 million.

This is now making Americans actually resent Ukraine.",1729257480,"4,818","10,985",699,"30,116"
M.T. Greene,RepMTG,Republican,"We need to stop the radical left and the gender industrial complex from transitioning kids.

No child should have “gender-affirming care” forced upon them before they’re even old enough to vote.

Transgender drugs are giving people cancer.

dailymail.co.uk/health/artic…",1729201740,551,490,30,"1,826"
M.T. Greene,RepMTG,Republican,"Children in this country are having their genitals permanently mutilated and being turned into lifetime customers of Big Pharma under the guise of “gender-affirming care.”

This shouldn’t be happening anywhere, but especially not in America.

My Protect Children’s Innocence Act would make performing these surgeries a felony.",1729008060,543,693,36,"2,985"
M.T. Greene,RepMTG,Republican,"Christopher Columbus paved the way for the American spirit of exploration and freedom.

Never forget America’s history!

Happy Columbus Day!!",1728906600,"1,003",520,61,"3,054"
M.T. Greene,RepMTG,Republican,"As CA AG, Kamala Harris abused her power by ordering a raid on journalist @daviddaleiden’s home to seize undercover videos exposing alleged illegal practices by Planned Parenthood.

Kamala directly attacked the First Amendment in order to protect the abortion industry.

Listen to part of David’s powerful testimony about this political persecution.",1728837780,470,"6,465",137,"13,044"
M.T. Greene,RepMTG,Republican,"David Daleiden was prosecuted and charged with a felony by CA AG Kamala Harris for exercising his First Amendment right by conducting undercover interviews within the abortion industry.

None of the organizations David exposed for selling baby parts on the black market have been charged.

This is yet another example of Democrats like Kamala Harris weaponizing the government to put their political opponents behind bars, while ignoring the crimes of the left. 

It’s communism and should never happen in America.",1728829380,344,"1,140",39,"2,963"
M.T. Greene,RepMTG,Republican,"The insane gender ideology of the left is targeting our kids.

Democrats think it’s okay to allow kids to have their genitals barbarically mutilated with irreversible “gender-affirming care.”

I don’t. That’s why passing my bill, the Protect Children’s Innocence Act, would make it a felony.",1728723360,626,493,36,"2,436"
M.T. Greene,RepMTG,Republican,"Border Czar Kamala Harris has invited every corner of the world to invade our country.

In just 3.5 years, we have seen record levels of illegal aliens coming across our border.

The blood of so many innocent Americans is on her hands.",1728733980,752,445,46,"2,011"
M.T. Greene,RepMTG,Republican,"When I was first elected to Congress in 2020, I came to Washington with the naive belief that you could actually make a change, that you could balance a budget.

The reality is, putting America First is difficult in Washington.

It’s a place that puts foreign nations before our own. But we have to get it back on track.",1728674280,"1,157","1,465",73,"6,621"
M.T. Greene,RepMTG,Republican,"The housing crisis is a major issue that needs urgent action.

As a Republican, I'm committed to aggressive tax policies and responsible spending to rip open the floodgates for builders and make home ownership more affordable for hardworking Americans.",1728648240,612,332,24,"1,888"
M.T. Greene,RepMTG,Republican,"⚠️ Alarming statistic: the average age of a new farmer is 47 years old.

This should terrify us all. We're facing a crisis as our current generation of farmers nears retirement, and young people can't afford to take over.

With a $36 billion food trade deficit, this is a serious national security issue.",1728584520,510,855,52,"3,089"
M.T. Greene,RepMTG,Republican,"I had a great time speaking with the National Lumber & Building Material Dealers Association today!

The hard-working men and women in this industry are the backbone of America’s construction economy.

We need to keep fighting for policies that empower them and keep our economy strong!",1728570960,219,139,6,846
M.T. Greene,RepMTG,Republican,"BIDEN: ""We're controlling the weather?   It's beyond ridiculous.  It's gotta stop.""

CIA Director: ""Yes, we definitely can control the weather.""

Which do you believe?",1728569460,"1,731",Rep. Marjorie Taylor Greene🇺🇸 retweeted,670,"30,084"
